,Flight name,Departure_time,Arrival_time,Price,Source,Destination,Duration,No of stop,Date
4625,Vistara,18:25,20:55,3982,Bengaluru,Hyderabad,26h 30m,1,2022-04-07
4626,IndiGo,09:30,13:10,4018,Bengaluru,Hyderabad,3h 40m,1,2022-04-07
4627,IndiGo,22:45,05:55,4078,Bengaluru,Hyderabad,7h 10m,1,2022-04-07
4628,Go First,15:45,00:10,4174,Bengaluru,Hyderabad,8h 25m,1,2022-04-07
4629,Air Asia,05:25,19:15,4200,Bengaluru,Hyderabad,13h 50m,1,2022-04-07
4630,Air India,19:00,21:05,4392,Bengaluru,Hyderabad,26h 5m,2,2022-04-07
4631,Go First,23:30,07:10,4491,Bengaluru,Hyderabad,7h 40m,1,2022-04-07
4632,Go First,17:25,07:10,4491,Bengaluru,Hyderabad,13h 45m,1,2022-04-07
4633,IndiGo,07:00,11:10,4733,Bengaluru,Hyderabad,4h 10m,1,2022-04-07
4634,Go First,21:00,09:50,4808,Bengaluru,Hyderabad,12h 50m,1,2022-04-07
4635,Go First,07:45,23:10,4808,Bengaluru,Hyderabad,15h 25m,1,2022-04-07
4636,Air India,11:05,21:15,4905,Bengaluru,Hyderabad,10h 10m,1,2022-04-07
4637,Air India,13:20,23:35,4943,Bengaluru,Hyderabad,10h 15m,1,2022-04-07
4638,Air India,21:00,09:00,4943,Bengaluru,Hyderabad,12h,1,2022-04-07
4639,Air India,10:25,23:35,4943,Bengaluru,Hyderabad,13h 10m,1,2022-04-07
4640,Go First,14:00,22:10,4967,Bengaluru,Hyderabad,8h 10m,1,2022-04-07
4641,Vistara,09:45,17:00,4993,Bengaluru,Hyderabad,7h 15m,1,2022-04-07
4642,Vistara,11:30,19:50,4993,Bengaluru,Hyderabad,8h 20m,1,2022-04-07
4643,Vistara,08:00,17:00,4993,Bengaluru,Hyderabad,9h,1,2022-04-07
4644,Vistara,21:10,09:25,4993,Bengaluru,Hyderabad,12h 15m,1,2022-04-07
4645,Vistara,19:40,09:25,4993,Bengaluru,Hyderabad,13h 45m,1,2022-04-07
4646,Air India,07:55,20:50,5012,Bengaluru,Hyderabad,12h 55m,1,2022-04-07
4647,Air India,09:00,21:05,5603,Bengaluru,Hyderabad,12h 5m,1,2022-04-07
4648,Air India,19:00,07:15,5694,Bengaluru,Hyderabad,12h 15m,2,2022-04-07
4649,Air India,19:00,07:15,5694,Bengaluru,Hyderabad,12h 15m,2,2022-04-07
4650,Vistara,06:40,17:00,6331,Bengaluru,Hyderabad,10h 20m,2,2022-04-07
4651,Vistara,09:30,19:50,6331,Bengaluru,Hyderabad,10h 20m,2,2022-04-07
4652,Vistara,08:30,19:50,6331,Bengaluru,Hyderabad,11h 20m,2,2022-04-07
4653,Vistara,08:30,19:50,6331,Bengaluru,Hyderabad,11h 20m,2,2022-04-07
4654,Go First,08:35,19:10,6364,Bengaluru,Hyderabad,10h 35m,1,2022-04-07
4655,Go First,09:20,20:10,6862,Bengaluru,Hyderabad,10h 50m,1,2022-04-07
4656,Vistara,11:30,20:55,7276,Bengaluru,Hyderabad,9h 25m,2,2022-04-07
4657,Vistara,09:45,20:55,7276,Bengaluru,Hyderabad,11h 10m,2,2022-04-07
4658,Vistara,08:00,20:55,7276,Bengaluru,Hyderabad,12h 55m,2,2022-04-07
4659,Air India,19:00,09:00,7780,Bengaluru,Hyderabad,14h,2,2022-04-07
4660,Air India,10:25,17:35,8833,Bengaluru,Hyderabad,31h 10m,3,2022-04-07
4661,Air India,06:10,17:35,8833,Bengaluru,Hyderabad,35h 25m,3,2022-04-07
4662,Vistara,12:20,09:25,8976,Bengaluru,Hyderabad,21h 5m,2,2022-04-07
4663,Vistara,12:20,17:00,8976,Bengaluru,Hyderabad,28h 40m,2,2022-04-07
4664,Vistara,12:20,19:50,8976,Bengaluru,Hyderabad,31h 30m,2,2022-04-07
4665,Vistara,12:20,19:50,8976,Bengaluru,Hyderabad,31h 30m,2,2022-04-07
4666,Vistara,12:20,22:55,8976,Bengaluru,Hyderabad,34h 35m,2,2022-04-07
4667,Vistara,12:20,22:55,8976,Bengaluru,Hyderabad,34h 35m,2,2022-04-07
4668,Vistara,09:45,20:55,13926,Bengaluru,Hyderabad,11h 10m,3,2022-04-07
4669,Vistara,09:45,07:50,13926,Bengaluru,Hyderabad,22h 5m,3,2022-04-07
4670,Vistara,09:45,12:15,13926,Bengaluru,Hyderabad,26h 30m,3,2022-04-07
4671,SpiceJet,22:00,00:35,3013,Kolkata,Delhi,2h 35m,Non,2022-03-28
4672,SpiceJet,18:00,20:35,3013,Kolkata,Delhi,2h 35m,Non,2022-03-28
4673,IndiGo,08:45,11:05,3014,Kolkata,Delhi,2h 20m,Non,2022-03-28
4674,IndiGo,10:10,12:30,3014,Kolkata,Delhi,2h 20m,Non,2022-03-28
4675,IndiGo,19:20,21:45,3014,Kolkata,Delhi,2h 25m,Non,2022-03-28
4676,IndiGo,20:25,22:50,3014,Kolkata,Delhi,2h 25m,Non,2022-03-28
4677,IndiGo,18:05,20:30,3014,Kolkata,Delhi,2h 25m,Non,2022-03-28
4678,IndiGo,05:30,07:55,3014,Kolkata,Delhi,2h 25m,Non,2022-03-28
4679,IndiGo,01:15,03:40,3014,Kolkata,Delhi,2h 25m,Non,2022-03-28
4680,IndiGo,16:30,18:55,3014,Kolkata,Delhi,2h 25m,Non,2022-03-28
4681,IndiGo,21:40,00:05,3014,Kolkata,Delhi,2h 25m,Non,2022-03-28
4682,IndiGo,17:20,22:15,3014,Kolkata,Delhi,4h 55m,1,2022-03-28
4683,IndiGo,14:30,20:00,3014,Kolkata,Delhi,5h 30m,1,2022-03-28
4684,IndiGo,18:30,00:10,3014,Kolkata,Delhi,5h 40m,1,2022-03-28
4685,IndiGo,17:00,22:40,3014,Kolkata,Delhi,5h 40m,1,2022-03-28
4686,IndiGo,07:05,12:55,3014,Kolkata,Delhi,5h 50m,1,2022-03-28
4687,IndiGo,15:20,21:40,3014,Kolkata,Delhi,6h 20m,1,2022-03-28
4688,IndiGo,17:20,00:05,3014,Kolkata,Delhi,6h 45m,1,2022-03-28
4689,IndiGo,14:30,21:20,3014,Kolkata,Delhi,6h 50m,1,2022-03-28
4690,IndiGo,11:40,18:45,3014,Kolkata,Delhi,7h 5m,1,2022-03-28
4691,IndiGo,17:35,01:15,3014,Kolkata,Delhi,7h 40m,1,2022-03-28
4692,IndiGo,14:30,22:15,3014,Kolkata,Delhi,7h 45m,1,2022-03-28
4693,IndiGo,06:25,14:20,3014,Kolkata,Delhi,7h 55m,1,2022-03-28
4694,IndiGo,07:00,15:15,3014,Kolkata,Delhi,8h 15m,1,2022-03-28
4695,IndiGo,11:25,20:35,3014,Kolkata,Delhi,9h 10m,1,2022-03-28
4696,IndiGo,07:05,16:20,3014,Kolkata,Delhi,9h 15m,1,2022-03-28
4697,Air Asia,07:40,10:05,3015,Kolkata,Delhi,2h 25m,Non,2022-03-28
4698,Air Asia,23:40,02:10,3015,Kolkata,Delhi,2h 30m,Non,2022-03-28
4699,Air Asia,19:45,22:25,3015,Kolkata,Delhi,2h 40m,Non,2022-03-28
4700,Air India,20:30,22:45,3016,Kolkata,Delhi,2h 15m,Non,2022-03-28
4701,Vistara,10:15,12:35,3016,Kolkata,Delhi,2h 20m,Non,2022-03-28
4702,Vistara,20:20,22:45,3016,Kolkata,Delhi,2h 25m,Non,2022-03-28
4703,Vistara,15:20,17:45,3016,Kolkata,Delhi,2h 25m,Non,2022-03-28
4704,Vistara,07:10,09:35,3016,Kolkata,Delhi,2h 25m,Non,2022-03-28
4705,Air India,15:30,18:00,3016,Kolkata,Delhi,2h 30m,Non,2022-03-28
4706,Air India,10:25,12:55,3016,Kolkata,Delhi,2h 30m,Non,2022-03-28
4707,Go First,17:50,07:05,3028,Kolkata,Delhi,13h 15m,1,2022-03-28
4708,Go First,17:50,08:15,3028,Kolkata,Delhi,14h 25m,1,2022-03-28
4709,Go First,05:45,08:05,3500,Kolkata,Delhi,2h 20m,Non,2022-03-28
4710,Go First,14:20,16:50,3500,Kolkata,Delhi,2h 30m,Non,2022-03-28
4711,IndiGo,07:05,09:25,3911,Kolkata,Delhi,2h 20m,Non,2022-03-28
4712,SpiceJet,06:20,08:45,3999,Kolkata,Delhi,2h 25m,Non,2022-03-28
4713,SpiceJet,17:40,23:10,4087,Kolkata,Delhi,5h 30m,1,2022-03-28
4714,SpiceJet,17:40,11:20,4087,Kolkata,Delhi,17h 40m,1,2022-03-28
4715,SpiceJet,17:40,19:25,4087,Kolkata,Delhi,25h 45m,1,2022-03-28
4716,Air India,19:00,08:55,4144,Kolkata,Delhi,13h 55m,1,2022-03-28
4717,Air India,19:00,12:20,4144,Kolkata,Delhi,17h 20m,1,2022-03-28
4718,Air India,19:00,18:30,4144,Kolkata,Delhi,23h 30m,1,2022-03-28
4719,Air India,11:35,23:00,4347,Kolkata,Delhi,11h 25m,3,2022-03-28
4720,Air India,11:35,23:45,4347,Kolkata,Delhi,12h 10m,2,2022-03-28
4721,IndiGo,17:35,22:40,4458,Kolkata,Delhi,5h 5m,1,2022-03-28
4722,IndiGo,05:55,12:00,4458,Kolkata,Delhi,6h 5m,1,2022-03-28
4723,IndiGo,08:15,14:30,4458,Kolkata,Delhi,6h 15m,1,2022-03-28
4724,IndiGo,12:35,18:50,4458,Kolkata,Delhi,6h 15m,1,2022-03-28
4725,IndiGo,07:00,13:25,4458,Kolkata,Delhi,6h 25m,1,2022-03-28
4726,IndiGo,14:15,20:55,4458,Kolkata,Delhi,6h 40m,1,2022-03-28
4727,IndiGo,11:50,18:55,4458,Kolkata,Delhi,7h 5m,1,2022-03-28
4728,IndiGo,14:40,22:40,4458,Kolkata,Delhi,8h,1,2022-03-28
4729,IndiGo,14:15,22:35,4458,Kolkata,Delhi,8h 20m,1,2022-03-28
4730,IndiGo,05:55,14:30,4458,Kolkata,Delhi,8h 35m,1,2022-03-28
4731,IndiGo,11:20,13:40,4809,Kolkata,Delhi,2h 20m,Non,2022-03-28
4732,Go First,14:45,20:15,4824,Kolkata,Delhi,5h 30m,1,2022-03-28
4733,Go First,09:20,20:15,4824,Kolkata,Delhi,10h 55m,1,2022-03-28
4734,Air India,14:40,08:55,4919,Kolkata,Delhi,18h 15m,1,2022-03-28
4735,Air India,14:40,13:00,4919,Kolkata,Delhi,22h 20m,1,2022-03-28
4736,Air India,14:40,19:50,4919,Kolkata,Delhi,29h 10m,1,2022-03-28
4737,Air India,06:55,09:15,5051,Kolkata,Delhi,2h 20m,Non,2022-03-28
4738,Go First,09:20,18:05,5075,Kolkata,Delhi,8h 45m,1,2022-03-28
4739,Air India,09:50,18:40,5093,Kolkata,Delhi,8h 50m,1,2022-03-28
4740,Air India,09:50,22:05,5093,Kolkata,Delhi,12h 15m,1,2022-03-28
4741,SpiceJet,08:00,18:40,5144,Kolkata,Delhi,10h 40m,1,2022-03-28
4742,Go First,04:55,12:25,5207,Kolkata,Delhi,7h 30m,1,2022-03-28
4743,Go First,17:30,01:10,5207,Kolkata,Delhi,7h 40m,1,2022-03-28
4744,Go First,17:30,01:55,5207,Kolkata,Delhi,8h 25m,1,2022-03-28
4745,Go First,04:55,14:20,5207,Kolkata,Delhi,9h 25m,1,2022-03-28
4746,Go First,04:55,15:55,5207,Kolkata,Delhi,11h,1,2022-03-28
4747,Go First,17:30,08:05,5207,Kolkata,Delhi,14h 35m,1,2022-03-28
4748,Go First,12:10,23:45,5336,Kolkata,Delhi,11h 35m,1,2022-03-28
4749,Vistara,10:25,16:55,5343,Kolkata,Delhi,6h 30m,1,2022-03-28
4750,Vistara,17:35,00:10,5343,Kolkata,Delhi,6h 35m,1,2022-03-28
4751,Vistara,17:35,00:55,5343,Kolkata,Delhi,7h 20m,1,2022-03-28
4752,Vistara,10:25,18:05,5343,Kolkata,Delhi,7h 40m,1,2022-03-28
4753,Vistara,10:25,20:40,5343,Kolkata,Delhi,10h 15m,1,2022-03-28
4754,Vistara,10:25,23:00,5343,Kolkata,Delhi,12h 35m,1,2022-03-28
4755,Vistara,10:25,00:10,5343,Kolkata,Delhi,13h 45m,1,2022-03-28
4756,Vistara,17:35,08:05,5343,Kolkata,Delhi,14h 30m,1,2022-03-28
4757,Vistara,10:25,00:55,5343,Kolkata,Delhi,14h 30m,1,2022-03-28
4758,Air India,09:25,19:10,5467,Kolkata,Delhi,9h 45m,2,2022-03-28
4759,Air India,09:25,20:30,5467,Kolkata,Delhi,11h 5m,1,2022-03-28
4760,Air India,09:25,21:15,5467,Kolkata,Delhi,11h 50m,1,2022-03-28
4761,Air India,16:55,10:15,5467,Kolkata,Delhi,17h 20m,1,2022-03-28
4762,Air India,16:55,12:15,5467,Kolkata,Delhi,19h 20m,1,2022-03-28
4763,Air India,09:25,10:15,5467,Kolkata,Delhi,24h 50m,1,2022-03-28
4764,Air India,16:55,18:20,5467,Kolkata,Delhi,25h 25m,1,2022-03-28
4765,Air India,16:55,19:10,5467,Kolkata,Delhi,26h 15m,2,2022-03-28
4766,Air India,09:25,12:15,5467,Kolkata,Delhi,26h 50m,1,2022-03-28
4767,Air India,16:55,20:30,5467,Kolkata,Delhi,27h 35m,1,2022-03-28
4768,Air India,16:55,21:15,5467,Kolkata,Delhi,28h 20m,1,2022-03-28
4769,Air India,07:45,18:40,5597,Kolkata,Delhi,10h 55m,1,2022-03-28
4770,Air India,05:55,18:40,5597,Kolkata,Delhi,12h 45m,1,2022-03-28
4771,Air India,07:45,22:05,5597,Kolkata,Delhi,14h 20m,1,2022-03-28
4772,Air India,05:55,22:05,5597,Kolkata,Delhi,16h 10m,1,2022-03-28
4773,Air Asia,09:05,14:55,5918,Kolkata,Delhi,5h 50m,1,2022-03-28
4774,Air Asia,09:05,19:20,5918,Kolkata,Delhi,10h 15m,1,2022-03-28
4775,Go First,16:40,00:10,5929,Kolkata,Delhi,7h 30m,1,2022-03-28
4776,SpiceJet,11:40,18:10,5981,Kolkata,Delhi,6h 30m,1,2022-03-28
4777,SpiceJet,06:50,18:10,5981,Kolkata,Delhi,11h 20m,1,2022-03-28
4778,Air India,18:10,12:00,6354,Kolkata,Delhi,17h 50m,1,2022-03-28
4779,Air India,09:55,12:00,6354,Kolkata,Delhi,26h 5m,1,2022-03-28
4780,Go First,16:45,23:45,6537,Kolkata,Delhi,7h,1,2022-03-28
4781,Go First,09:30,23:45,6537,Kolkata,Delhi,14h 15m,1,2022-03-28
4782,Air Asia,16:15,01:00,6563,Kolkata,Delhi,8h 45m,1,2022-03-28
4783,Air Asia,16:15,03:20,6563,Kolkata,Delhi,11h 5m,1,2022-03-28
4784,Air Asia,21:35,08:55,6563,Kolkata,Delhi,11h 20m,1,2022-03-28
4785,Air Asia,16:15,03:35,6563,Kolkata,Delhi,11h 20m,1,2022-03-28
4786,Air Asia,13:30,01:00,6563,Kolkata,Delhi,11h 30m,1,2022-03-28
4787,Air Asia,13:30,03:20,6563,Kolkata,Delhi,13h 50m,1,2022-03-28
4788,Air Asia,13:30,03:35,6563,Kolkata,Delhi,14h 5m,1,2022-03-28
4789,Air Asia,09:40,01:00,6563,Kolkata,Delhi,15h 20m,1,2022-03-28
4790,Air Asia,21:35,14:05,6563,Kolkata,Delhi,16h 30m,1,2022-03-28
4791,Air Asia,16:15,08:55,6563,Kolkata,Delhi,16h 40m,1,2022-03-28
4792,Air India,14:10,20:35,6643,Kolkata,Delhi,6h 25m,1,2022-03-28
4793,Air India,14:10,23:55,6643,Kolkata,Delhi,9h 45m,1,2022-03-28
4794,Air India,14:10,08:45,6643,Kolkata,Delhi,18h 35m,1,2022-03-28
4795,Air India,14:10,13:00,6643,Kolkata,Delhi,22h 50m,1,2022-03-28
4796,Air India,16:55,23:55,6668,Kolkata,Delhi,31h,2,2022-03-28
4797,Air India,09:25,20:25,6668,Kolkata,Delhi,35h,2,2022-03-28
4798,Air India,09:25,21:00,6836,Kolkata,Delhi,35h 35m,2,2022-03-28
4799,Vistara,17:35,12:30,6843,Kolkata,Delhi,18h 55m,2,2022-03-28
4800,Vistara,10:25,09:00,6843,Kolkata,Delhi,22h 35m,2,2022-03-28
4801,Vistara,10:25,12:30,6843,Kolkata,Delhi,26h 5m,2,2022-03-28
4802,Vistara,10:25,12:30,6843,Kolkata,Delhi,26h 5m,2,2022-03-28
4803,Vistara,17:35,20:00,6843,Kolkata,Delhi,26h 25m,2,2022-03-28
4804,Vistara,17:35,20:00,6843,Kolkata,Delhi,26h 25m,2,2022-03-28
4805,Vistara,17:35,22:40,6843,Kolkata,Delhi,29h 5m,2,2022-03-28
4806,Vistara,17:35,22:40,6843,Kolkata,Delhi,29h 5m,2,2022-03-28
4807,Vistara,10:25,20:00,6843,Kolkata,Delhi,33h 35m,2,2022-03-28
4808,Vistara,10:25,20:00,6843,Kolkata,Delhi,33h 35m,2,2022-03-28
4809,Vistara,10:25,20:00,6843,Kolkata,Delhi,33h 35m,2,2022-03-28
4810,Vistara,10:25,23:55,6949,Kolkata,Delhi,13h 30m,2,2022-03-28
4811,SpiceJet,06:50,14:10,7031,Kolkata,Delhi,7h 20m,1,2022-03-28
4812,Vistara,17:35,16:45,7161,Kolkata,Delhi,23h 10m,2,2022-03-28
4813,Vistara,10:25,16:45,7161,Kolkata,Delhi,30h 20m,2,2022-03-28
4814,Go First,08:55,19:00,7250,Kolkata,Delhi,10h 5m,1,2022-03-28
4815,Go First,08:55,21:30,7250,Kolkata,Delhi,12h 35m,1,2022-03-28
4816,Air India,09:25,23:55,7298,Kolkata,Delhi,14h 30m,2,2022-03-28
4817,Air India,14:10,19:50,7328,Kolkata,Delhi,29h 40m,2,2022-03-28
4818,Vistara,17:35,19:55,7574,Kolkata,Delhi,26h 20m,2,2022-03-28
4819,Vistara,10:25,19:55,7574,Kolkata,Delhi,33h 30m,2,2022-03-28
4820,Vistara,17:35,16:30,7760,Kolkata,Delhi,22h 55m,2,2022-03-28
4821,Vistara,10:25,16:30,7760,Kolkata,Delhi,30h 5m,2,2022-03-28
4822,Vistara,10:25,16:30,7760,Kolkata,Delhi,30h 5m,2,2022-03-28
4823,Vistara,10:25,22:25,7908,Kolkata,Delhi,12h,2,2022-03-28
4824,Vistara,10:25,23:45,7908,Kolkata,Delhi,13h 20m,2,2022-03-28
4825,Vistara,10:25,23:45,7908,Kolkata,Delhi,13h 20m,2,2022-03-28
4826,Vistara,17:35,09:40,7908,Kolkata,Delhi,16h 5m,2,2022-03-28
4827,Vistara,17:35,10:40,7908,Kolkata,Delhi,17h 5m,2,2022-03-28
4828,Vistara,17:35,12:40,7908,Kolkata,Delhi,19h 5m,2,2022-03-28
4829,Vistara,17:35,12:40,7908,Kolkata,Delhi,19h 5m,2,2022-03-28
4830,Vistara,17:35,12:40,7908,Kolkata,Delhi,19h 5m,2,2022-03-28
4831,Vistara,17:35,14:10,7908,Kolkata,Delhi,20h 35m,2,2022-03-28
4832,SpiceJet,14:15,19:10,8954,Kolkata,Delhi,4h 55m,1,2022-03-28
4833,IndiGo,18:05,20:30,3014,Kolkata,Delhi,2h 25m,Non,2022-04-05
4834,IndiGo,19:20,21:45,3014,Kolkata,Delhi,2h 25m,Non,2022-04-05
4835,IndiGo,20:25,22:50,3014,Kolkata,Delhi,2h 25m,Non,2022-04-05
4836,IndiGo,21:40,00:05,3014,Kolkata,Delhi,2h 25m,Non,2022-04-05
4837,IndiGo,17:20,22:15,3014,Kolkata,Delhi,4h 55m,1,2022-04-05
4838,IndiGo,14:30,20:00,3014,Kolkata,Delhi,5h 30m,1,2022-04-05
4839,IndiGo,17:00,22:40,3014,Kolkata,Delhi,5h 40m,1,2022-04-05
4840,IndiGo,18:30,00:10,3014,Kolkata,Delhi,5h 40m,1,2022-04-05
4841,IndiGo,07:05,12:55,3014,Kolkata,Delhi,5h 50m,1,2022-04-05
4842,IndiGo,17:20,00:05,3014,Kolkata,Delhi,6h 45m,1,2022-04-05
4843,IndiGo,14:30,21:20,3014,Kolkata,Delhi,6h 50m,1,2022-04-05
4844,IndiGo,11:40,18:45,3014,Kolkata,Delhi,7h 5m,1,2022-04-05
4845,IndiGo,17:35,01:15,3014,Kolkata,Delhi,7h 40m,1,2022-04-05
4846,IndiGo,14:30,22:15,3014,Kolkata,Delhi,7h 45m,1,2022-04-05
4847,IndiGo,06:25,14:20,3014,Kolkata,Delhi,7h 55m,1,2022-04-05
4848,IndiGo,07:00,15:15,3014,Kolkata,Delhi,8h 15m,1,2022-04-05
4849,IndiGo,11:25,20:35,3014,Kolkata,Delhi,9h 10m,1,2022-04-05
4850,IndiGo,07:05,16:20,3014,Kolkata,Delhi,9h 15m,1,2022-04-05
4851,Air Asia,07:40,10:05,3015,Kolkata,Delhi,2h 25m,Non,2022-04-05
4852,Air Asia,23:40,02:10,3015,Kolkata,Delhi,2h 30m,Non,2022-04-05
4853,Air Asia,19:45,22:25,3015,Kolkata,Delhi,2h 40m,Non,2022-04-05
4854,Air India,20:30,22:45,3016,Kolkata,Delhi,2h 15m,Non,2022-04-05
4855,Air India,06:55,09:15,3016,Kolkata,Delhi,2h 20m,Non,2022-04-05
4856,Vistara,10:15,12:35,3016,Kolkata,Delhi,2h 20m,Non,2022-04-05
4857,Vistara,07:10,09:35,3016,Kolkata,Delhi,2h 25m,Non,2022-04-05
4858,Vistara,15:20,17:45,3016,Kolkata,Delhi,2h 25m,Non,2022-04-05
4859,Vistara,20:20,22:45,3016,Kolkata,Delhi,2h 25m,Non,2022-04-05
4860,Air India,15:30,18:00,3016,Kolkata,Delhi,2h 30m,Non,2022-04-05
4861,Air India,10:25,12:55,3016,Kolkata,Delhi,2h 30m,Non,2022-04-05
4862,Go First,17:50,07:05,3028,Kolkata,Delhi,13h 15m,1,2022-04-05
4863,Go First,17:50,08:15,3028,Kolkata,Delhi,14h 25m,1,2022-04-05
4864,IndiGo,10:10,12:30,3911,Kolkata,Delhi,2h 20m,Non,2022-04-05
4865,IndiGo,05:30,07:55,3911,Kolkata,Delhi,2h 25m,Non,2022-04-05
4866,IndiGo,16:30,18:55,3911,Kolkata,Delhi,2h 25m,Non,2022-04-05
4867,SpiceJet,18:00,20:35,3999,Kolkata,Delhi,2h 35m,Non,2022-04-05
4868,SpiceJet,22:00,00:35,3999,Kolkata,Delhi,2h 35m,Non,2022-04-05
4869,Air India,09:10,18:30,4144,Kolkata,Delhi,9h 20m,2,2022-04-05
4870,Air India,19:00,08:55,4144,Kolkata,Delhi,13h 55m,1,2022-04-05
4871,Air India,19:00,12:20,4144,Kolkata,Delhi,17h 20m,1,2022-04-05
4872,Air India,19:00,18:30,4144,Kolkata,Delhi,23h 30m,1,2022-04-05
4873,Go First,05:45,08:05,4246,Kolkata,Delhi,2h 20m,Non,2022-04-05
4874,SpiceJet,06:20,08:45,4313,Kolkata,Delhi,2h 25m,Non,2022-04-05
4875,Air India,11:35,23:45,4347,Kolkata,Delhi,12h 10m,2,2022-04-05
4876,IndiGo,17:35,22:40,4458,Kolkata,Delhi,5h 5m,1,2022-04-05
4877,IndiGo,05:55,12:00,4458,Kolkata,Delhi,6h 5m,1,2022-04-05
4878,IndiGo,08:15,14:30,4458,Kolkata,Delhi,6h 15m,1,2022-04-05
4879,IndiGo,12:35,18:50,4458,Kolkata,Delhi,6h 15m,1,2022-04-05
4880,IndiGo,07:00,13:25,4458,Kolkata,Delhi,6h 25m,1,2022-04-05
4881,IndiGo,14:15,20:55,4458,Kolkata,Delhi,6h 40m,1,2022-04-05
4882,IndiGo,11:50,18:55,4458,Kolkata,Delhi,7h 5m,1,2022-04-05
4883,IndiGo,14:40,22:40,4458,Kolkata,Delhi,8h,1,2022-04-05
4884,IndiGo,14:15,22:35,4458,Kolkata,Delhi,8h 20m,1,2022-04-05
4885,IndiGo,05:55,14:30,4458,Kolkata,Delhi,8h 35m,1,2022-04-05
4886,Air India,09:10,23:45,4505,Kolkata,Delhi,14h 35m,1,2022-04-05
4887,SpiceJet,17:40,23:10,4613,Kolkata,Delhi,5h 30m,1,2022-04-05
4888,SpiceJet,17:40,11:20,4613,Kolkata,Delhi,17h 40m,1,2022-04-05
4889,SpiceJet,17:40,19:25,4613,Kolkata,Delhi,25h 45m,1,2022-04-05
4890,IndiGo,08:45,11:05,4809,Kolkata,Delhi,2h 20m,Non,2022-04-05
4891,IndiGo,07:05,09:25,4809,Kolkata,Delhi,2h 20m,Non,2022-04-05
4892,IndiGo,11:20,13:40,4809,Kolkata,Delhi,2h 20m,Non,2022-04-05
4893,IndiGo,01:15,03:40,4809,Kolkata,Delhi,2h 25m,Non,2022-04-05
4894,Go First,14:45,20:15,4824,Kolkata,Delhi,5h 30m,1,2022-04-05
4895,Go First,12:10,23:45,4830,Kolkata,Delhi,11h 35m,1,2022-04-05
4896,Air India,14:40,08:55,4919,Kolkata,Delhi,18h 15m,1,2022-04-05
4897,Air India,14:40,13:00,4919,Kolkata,Delhi,22h 20m,1,2022-04-05
4898,Air India,14:40,19:50,4919,Kolkata,Delhi,29h 10m,1,2022-04-05
4899,IndiGo,15:20,21:40,4948,Kolkata,Delhi,6h 20m,1,2022-04-05
4900,Air India,13:00,17:35,4960,Kolkata,Delhi,4h 35m,1,2022-04-05
4901,Air India,13:00,20:55,4960,Kolkata,Delhi,7h 55m,1,2022-04-05
4902,Air India,13:00,14:35,4960,Kolkata,Delhi,25h 35m,1,2022-04-05
4903,Go First,14:20,16:50,4994,Kolkata,Delhi,2h 30m,Non,2022-04-05
4904,Go First,09:20,20:15,5042,Kolkata,Delhi,10h 55m,1,2022-04-05
4905,Air India,16:45,22:05,5093,Kolkata,Delhi,5h 20m,1,2022-04-05
4906,Air India,09:50,18:40,5093,Kolkata,Delhi,8h 50m,1,2022-04-05
4907,Air India,09:50,22:05,5093,Kolkata,Delhi,12h 15m,1,2022-04-05
4908,Air India,16:45,18:40,5093,Kolkata,Delhi,25h 55m,1,2022-04-05
4909,SpiceJet,08:00,18:40,5144,Kolkata,Delhi,10h 40m,1,2022-04-05
4910,Go First,04:55,12:25,5207,Kolkata,Delhi,7h 30m,1,2022-04-05
4911,Go First,17:30,01:10,5207,Kolkata,Delhi,7h 40m,1,2022-04-05
4912,Go First,17:30,01:55,5207,Kolkata,Delhi,8h 25m,1,2022-04-05
4913,Go First,04:55,14:20,5207,Kolkata,Delhi,9h 25m,1,2022-04-05
4914,Go First,04:55,15:55,5207,Kolkata,Delhi,11h,1,2022-04-05
4915,Go First,17:30,08:05,5207,Kolkata,Delhi,14h 35m,1,2022-04-05
4916,Go First,09:20,18:05,5293,Kolkata,Delhi,8h 45m,1,2022-04-05
4917,Vistara,17:35,00:10,5467,Kolkata,Delhi,6h 35m,1,2022-04-05
4918,Vistara,17:35,00:55,5467,Kolkata,Delhi,7h 20m,1,2022-04-05
4919,Air India,09:25,18:20,5467,Kolkata,Delhi,8h 55m,1,2022-04-05
4920,Air India,09:25,19:10,5467,Kolkata,Delhi,9h 45m,2,2022-04-05
4921,Air India,09:25,20:30,5467,Kolkata,Delhi,11h 5m,1,2022-04-05
4922,Air India,09:25,21:15,5467,Kolkata,Delhi,11h 50m,1,2022-04-05
4923,Air India,16:55,10:15,5467,Kolkata,Delhi,17h 20m,1,2022-04-05
4924,Air India,16:55,11:10,5467,Kolkata,Delhi,18h 15m,2,2022-04-05
4925,Air India,16:55,12:15,5467,Kolkata,Delhi,19h 20m,1,2022-04-05
4926,Air India,13:00,10:15,5467,Kolkata,Delhi,21h 15m,2,2022-04-05
4927,Air India,13:00,11:10,5467,Kolkata,Delhi,22h 10m,3,2022-04-05
4928,Air India,13:00,12:15,5467,Kolkata,Delhi,23h 15m,2,2022-04-05
4929,Air India,09:25,10:15,5467,Kolkata,Delhi,24h 50m,1,2022-04-05
4930,Air India,09:25,11:10,5467,Kolkata,Delhi,25h 45m,2,2022-04-05
